key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
1125,WC-2018,2018 FIFA Men's World Cup,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,not applicable,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
1126,WC-2018,2018 FIFA Men's World Cup,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,not applicable,R-287,Mažić,Milorad,Serbia,CF-6,Union of European Football Associations,UEFA
1127,WC-2018,2018 FIFA Men's World Cup,M-2018-59,Sweden vs England,2018-07-07,quarter-finals,not applicable,R-228,Kuipers,Björn,Netherlands,CF-6,Union of European Football Associations,UEFA
1128,WC-2018,2018 FIFA Men's World Cup,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,not applicable,R-372,Ricci,Sandro,Brazil,CF-4,South American Football Confederation,CONMEBOL
1129,WC-2018,2018 FIFA Men's World Cup,M-2018-61,France vs Belgium,2018-07-10,semi-finals,not applicable,R-106,Cunha,Andrés,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1130,WC-2018,2018 FIFA Men's World Cup,M-2018-62,Croatia vs England,2018-07-11,semi-finals,not applicable,R-076,Çakır,Cüneyt,Turkey,CF-6,Union of European Football Associations,UEFA
1131,WC-2018,2018 FIFA Men's World Cup,M-2018-63,Belgium vs England,2018-07-14,third-place match,not applicable,R-147,Faghani,Alireza,Iran,CF-1,Asian Football Confederation,AFC
1132,WC-2018,2018 FIFA Men's World Cup,M-2018-64,France vs Croatia,2018-07-15,final,not applicable,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
1133,WC-2019,2019 FIFA Women's World Cup,M-2019-01,France vs South Korea,2019-06-07,group stage,Group A,R-443,Umpiérrez,Claudia,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1134,WC-2019,2019 FIFA Women's World Cup,M-2019-02,Germany vs China,2019-06-08,group stage,Group B,R-048,Beaudoin,Marie-Soleil,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1135,WC-2019,2019 FIFA Women's World Cup,M-2019-03,Spain vs South Africa,2019-06-08,group stage,Group B,R-083,Carvajal,María,Chile,CF-4,South American Football Confederation,CONMEBOL
1136,WC-2019,2019 FIFA Women's World Cup,M-2019-04,Norway vs Nigeria,2019-06-08,group stage,Group A,R-205,Jacewicz,Kate,Australia,CF-1,Asian Football Confederation,AFC
1137,WC-2019,2019 FIFA Women's World Cup,M-2019-05,Australia vs Italy,2019-06-09,group stage,Group C,R-060,Borjas,Melissa,Honduras,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1138,WC-2019,2019 FIFA Women's World Cup,M-2019-06,Brazil vs Jamaica,2019-06-09,group stage,Group C,R-197,Hussein,Riem,Germany,CF-6,Union of European Football Associations,UEFA
1139,WC-2019,2019 FIFA Women's World Cup,M-2019-07,England vs Scotland,2019-06-09,group stage,Group D,R-004,Adámková,Jana,Czech Republic,CF-6,Union of European Football Associations,UEFA
1140,WC-2019,2019 FIFA Women's World Cup,M-2019-08,Argentina vs Japan,2019-06-10,group stage,Group D,R-153,Frappart,Stéphanie,France,CF-6,Union of European Football Associations,UEFA
1141,WC-2019,2019 FIFA Women's World Cup,M-2019-09,Canada vs Cameroon,2019-06-10,group stage,Group E,R-370,Ri,Hyang-ok,North Korea,CF-1,Asian Football Confederation,AFC
1142,WC-2019,2019 FIFA Women's World Cup,M-2019-10,New Zealand vs Netherlands,2019-06-11,group stage,Group E,R-020,Alves Batista,Edina,Brazil,CF-4,South American Football Confederation,CONMEBOL
1143,WC-2019,2019 FIFA Women's World Cup,M-2019-11,Chile vs Sweden,2019-06-11,group stage,Group F,R-463,Venegas,Lucila,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1144,WC-2019,2019 FIFA Women's World Cup,M-2019-12,United States vs Thailand,2019-06-11,group stage,Group F,R-151,Fortunato,Laura,Argentina,CF-4,South American Football Confederation,CONMEBOL
1145,WC-2019,2019 FIFA Women's World Cup,M-2019-13,Nigeria vs South Korea,2019-06-12,group stage,Group A,R-355,Pustovoitova,Anastasia,Russia,CF-6,Union of European Football Associations,UEFA
1146,WC-2019,2019 FIFA Women's World Cup,M-2019-14,Germany vs Spain,2019-06-12,group stage,Group B,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1147,WC-2019,2019 FIFA Women's World Cup,M-2019-15,France vs Norway,2019-06-12,group stage,Group A,R-422,Steinhaus,Bibiana,Germany,CF-6,Union of European Football Associations,UEFA
1148,WC-2019,2019 FIFA Women's World Cup,M-2019-16,Australia vs Brazil,2019-06-13,group stage,Group C,R-419,Staubli,Esther,Switzerland,CF-6,Union of European Football Associations,UEFA
1149,WC-2019,2019 FIFA Women's World Cup,M-2019-17,South Africa vs China,2019-06-13,group stage,Group B,R-229,Kulcsár,Katalin,Hungary,CF-6,Union of European Football Associations,UEFA
1150,WC-2019,2019 FIFA Women's World Cup,M-2019-18,Japan vs Scotland,2019-06-14,group stage,Group D,R-425,Tafesse,Lidya,Ethiopia,CF-2,Confederation of African Football,CAF
1151,WC-2019,2019 FIFA Women's World Cup,M-2019-19,Jamaica vs Italy,2019-06-14,group stage,Group C,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1152,WC-2019,2019 FIFA Women's World Cup,M-2019-20,England vs Argentina,2019-06-14,group stage,Group D,R-356,Qin,Liang,China,CF-1,Asian Football Confederation,AFC
1153,WC-2019,2019 FIFA Women's World Cup,M-2019-21,Netherlands vs Cameroon,2019-06-15,group stage,Group E,R-367,Reibelt,Casey,Australia,CF-1,Asian Football Confederation,AFC
1154,WC-2019,2019 FIFA Women's World Cup,M-2019-22,Canada vs New Zealand,2019-06-15,group stage,Group E,R-487,Yamashita,Yoshimi,Japan,CF-1,Asian Football Confederation,AFC
1155,WC-2019,2019 FIFA Women's World Cup,M-2019-23,Sweden vs Thailand,2019-06-16,group stage,Group F,R-307,Mukansanga,Salima,Rwanda,CF-2,Confederation of African Football,CAF
1156,WC-2019,2019 FIFA Women's World Cup,M-2019-24,United States vs Chile,2019-06-16,group stage,Group F,R-197,Hussein,Riem,Germany,CF-6,Union of European Football Associations,UEFA
1157,WC-2019,2019 FIFA Women's World Cup,M-2019-25,China vs Spain,2019-06-17,group stage,Group B,R-020,Alves Batista,Edina,Brazil,CF-4,South American Football Confederation,CONMEBOL
1158,WC-2019,2019 FIFA Women's World Cup,M-2019-26,South Africa vs Germany,2019-06-17,group stage,Group B,R-066,Braz,Sandra,Portugal,CF-6,Union of European Football Associations,UEFA
1159,WC-2019,2019 FIFA Women's World Cup,M-2019-27,Nigeria vs France,2019-06-17,group stage,Group A,R-060,Borjas,Melissa,Honduras,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1160,WC-2019,2019 FIFA Women's World Cup,M-2019-28,South Korea vs Norway,2019-06-17,group stage,Group A,R-048,Beaudoin,Marie-Soleil,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1161,WC-2019,2019 FIFA Women's World Cup,M-2019-29,Italy vs Brazil,2019-06-18,group stage,Group C,R-463,Venegas,Lucila,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1162,WC-2019,2019 FIFA Women's World Cup,M-2019-30,Jamaica vs Australia,2019-06-18,group stage,Group C,R-229,Kulcsár,Katalin,Hungary,CF-6,Union of European Football Associations,UEFA
1163,WC-2019,2019 FIFA Women's World Cup,M-2019-31,Japan vs England,2019-06-19,group stage,Group D,R-443,Umpiérrez,Claudia,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1164,WC-2019,2019 FIFA Women's World Cup,M-2019-32,Scotland vs Argentina,2019-06-19,group stage,Group D,R-370,Ri,Hyang-ok,North Korea,CF-1,Asian Football Confederation,AFC
1165,WC-2019,2019 FIFA Women's World Cup,M-2019-33,Cameroon vs New Zealand,2019-06-20,group stage,Group E,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1166,WC-2019,2019 FIFA Women's World Cup,M-2019-34,Netherlands vs Canada,2019-06-20,group stage,Group E,R-153,Frappart,Stéphanie,France,CF-6,Union of European Football Associations,UEFA
1167,WC-2019,2019 FIFA Women's World Cup,M-2019-35,Sweden vs United States,2019-06-20,group stage,Group F,R-355,Pustovoitova,Anastasia,Russia,CF-6,Union of European Football Associations,UEFA
1168,WC-2019,2019 FIFA Women's World Cup,M-2019-36,Thailand vs Chile,2019-06-20,group stage,Group F,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1169,WC-2019,2019 FIFA Women's World Cup,M-2019-37,Germany vs Nigeria,2019-06-22,round of 16,not applicable,R-487,Yamashita,Yoshimi,Japan,CF-1,Asian Football Confederation,AFC
1170,WC-2019,2019 FIFA Women's World Cup,M-2019-38,Norway vs Australia,2019-06-22,round of 16,not applicable,R-197,Hussein,Riem,Germany,CF-6,Union of European Football Associations,UEFA
1171,WC-2019,2019 FIFA Women's World Cup,M-2019-39,England vs Cameroon,2019-06-23,round of 16,not applicable,R-356,Qin,Liang,China,CF-1,Asian Football Confederation,AFC
1172,WC-2019,2019 FIFA Women's World Cup,M-2019-40,France vs Brazil,2019-06-23,round of 16,not applicable,R-048,Beaudoin,Marie-Soleil,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1173,WC-2019,2019 FIFA Women's World Cup,M-2019-41,Spain vs United States,2019-06-24,round of 16,not applicable,R-229,Kulcsár,Katalin,Hungary,CF-6,Union of European Football Associations,UEFA
1174,WC-2019,2019 FIFA Women's World Cup,M-2019-42,Sweden vs Canada,2019-06-24,round of 16,not applicable,R-205,Jacewicz,Kate,Australia,CF-1,Asian Football Confederation,AFC
1175,WC-2019,2019 FIFA Women's World Cup,M-2019-43,Italy vs China,2019-06-25,round of 16,not applicable,R-020,Alves Batista,Edina,Brazil,CF-4,South American Football Confederation,CONMEBOL
1176,WC-2019,2019 FIFA Women's World Cup,M-2019-44,Netherlands vs Japan,2019-06-25,round of 16,not applicable,R-060,Borjas,Melissa,Honduras,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1177,WC-2019,2019 FIFA Women's World Cup,M-2019-45,Norway vs England,2019-06-27,quarter-final,not applicable,R-463,Venegas,Lucila,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1178,WC-2019,2019 FIFA Women's World Cup,M-2019-46,France vs United States,2019-06-28,quarter-final,not applicable,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1179,WC-2019,2019 FIFA Women's World Cup,M-2019-47,Italy vs Netherlands,2019-06-29,quarter-final,not applicable,R-443,Umpiérrez,Claudia,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1180,WC-2019,2019 FIFA Women's World Cup,M-2019-48,Germany vs Sweden,2019-06-29,quarter-final,not applicable,R-153,Frappart,Stéphanie,France,CF-6,Union of European Football Associations,UEFA
1181,WC-2019,2019 FIFA Women's World Cup,M-2019-49,England vs United States,2019-07-02,semi-final,not applicable,R-020,Alves Batista,Edina,Brazil,CF-4,South American Football Confederation,CONMEBOL
1182,WC-2019,2019 FIFA Women's World Cup,M-2019-50,Netherlands vs Sweden,2019-07-03,semi-final,not applicable,R-048,Beaudoin,Marie-Soleil,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1183,WC-2019,2019 FIFA Women's World Cup,M-2019-51,England vs Sweden,2019-07-06,third-place match,not applicable,R-355,Pustovoitova,Anastasia,Russia,CF-6,Union of European Football Associations,UEFA
1184,WC-2019,2019 FIFA Women's World Cup,M-2019-52,United States vs Netherlands,2019-07-07,final,not applicable,R-153,Frappart,Stéphanie,France,CF-6,Union of European Football Associations,UEFA
1185,WC-2022,2022 FIFA Men's World Cup,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,Group A,R-327,Orsato,Daniele,Italy,CF-6,Union of European Football Associations,UEFA
1186,WC-2022,2022 FIFA Men's World Cup,M-2022-02,England vs Iran,2022-11-21,group stage,Group B,R-093,Claus,Raphael,Brazil,CF-4,South American Football Confederation,CONMEBOL
1187,WC-2022,2022 FIFA Men's World Cup,M-2022-03,Senegal vs Netherlands,2022-11-21,group stage,Group A,R-386,Sampaio,Wilton,Brazil,CF-4,South American Football Confederation,CONMEBOL
1188,WC-2022,2022 FIFA Men's World Cup,M-2022-04,United States vs Wales,2022-11-21,group stage,Group B,R-013,Al-Jassim,Abdulrahman,Qatar,CF-1,Asian Football Confederation,AFC
1189,WC-2022,2022 FIFA Men's World Cup,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,Group C,R-468,Vinčić,Slavko,Slovenia,CF-6,Union of European Football Associations,UEFA
1190,WC-2022,2022 FIFA Men's World Cup,M-2022-06,Denmark vs Tunisia,2022-11-22,group stage,Group D,R-362,Ramos,César Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1191,WC-2022,2022 FIFA Men's World Cup,M-2022-07,Mexico vs Poland,2022-11-22,group stage,Group C,R-047,Beath,Chris,Australia,CF-1,Asian Football Confederation,AFC
1192,WC-2022,2022 FIFA Men's World Cup,M-2022-08,France vs Australia,2022-11-22,group stage,Group D,R-173,Gomes,Victor,South Africa,CF-2,Confederation of African Football,CAF
1193,WC-2022,2022 FIFA Men's World Cup,M-2022-09,Morocco vs Croatia,2022-11-23,group stage,Group F,R-364,Rapallini,Fernando,Argentina,CF-4,South American Football Confederation,CONMEBOL
1194,WC-2022,2022 FIFA Men's World Cup,M-2022-10,Germany vs Japan,2022-11-23,group stage,Group E,R-044,Barton,Iván,El Salvador,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1195,WC-2022,2022 FIFA Men's World Cup,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,Group E,R-188,Hassan Mohamed,Mohammed Abdulla,United Arab Emirates,CF-1,Asian Football Confederation,AFC
1196,WC-2022,2022 FIFA Men's World Cup,M-2022-12,Belgium vs Canada,2022-11-23,group stage,Group F,R-405,Sikazwe,Janny,Zambia,CF-2,Confederation of African Football,CAF
1197,WC-2022,2022 FIFA Men's World Cup,M-2022-13,Switzerland vs Cameroon,2022-11-24,group stage,Group G,R-432,Tello,Facundo,Argentina,CF-4,South American Football Confederation,CONMEBOL
1198,WC-2022,2022 FIFA Men's World Cup,M-2022-14,Uruguay vs South Korea,2022-11-24,group stage,Group H,R-441,Turpin,Clément,France,CF-6,Union of European Football Associations,UEFA
1199,WC-2022,2022 FIFA Men's World Cup,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,Group H,R-136,Elfath,Ismail,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1200,WC-2022,2022 FIFA Men's World Cup,M-2022-16,Brazil vs Serbia,2022-11-24,group stage,Group G,R-147,Faghani,Alireza,Iran,CF-1,Asian Football Confederation,AFC
1201,WC-2022,2022 FIFA Men's World Cup,M-2022-17,Wales vs Iran,2022-11-25,group stage,Group B,R-144,Escobar,Mario,Guatemala,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1202,WC-2022,2022 FIFA Men's World Cup,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,Group A,R-279,Mateu Lahoz,Antonio,Spain,CF-6,Union of European Football Associations,UEFA
1203,WC-2022,2022 FIFA Men's World Cup,M-2022-19,Netherlands vs Ecuador,2022-11-25,group stage,Group A,R-170,Ghorbal,Mustapha,Algeria,CF-2,Confederation of African Football,CAF
1204,WC-2022,2022 FIFA Men's World Cup,M-2022-20,England vs United States,2022-11-25,group stage,Group B,R-448,Valenzuela,Jesús,Venezuela,CF-4,South American Football Confederation,CONMEBOL
1205,WC-2022,2022 FIFA Men's World Cup,M-2022-21,Tunisia vs Australia,2022-11-26,group stage,Group D,R-404,Siebert,Daniel,Germany,CF-6,Union of European Football Associations,UEFA
1206,WC-2022,2022 FIFA Men's World Cup,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,Group C,R-386,Sampaio,Wilton,Brazil,CF-4,South American Football Confederation,CONMEBOL
1207,WC-2022,2022 FIFA Men's World Cup,M-2022-23,France vs Denmark,2022-11-26,group stage,Group D,R-269,Marciniak,Szymon,Poland,CF-6,Union of European Football Associations,UEFA
1208,WC-2022,2022 FIFA Men's World Cup,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,Group C,R-327,Orsato,Daniele,Italy,CF-6,Union of European Football Associations,UEFA
1209,WC-2022,2022 FIFA Men's World Cup,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,Group E,R-325,Oliver,Michael,England,CF-6,Union of European Football Associations,UEFA
1210,WC-2022,2022 FIFA Men's World Cup,M-2022-26,Belgium vs Morocco,2022-11-27,group stage,Group F,R-362,Ramos,César Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1211,WC-2022,2022 FIFA Men's World Cup,M-2022-27,Croatia vs Canada,2022-11-27,group stage,Group F,R-282,Matonte,Andrés,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1212,WC-2022,2022 FIFA Men's World Cup,M-2022-28,Spain vs Germany,2022-11-27,group stage,Group E,R-265,Makkelie,Danny,Netherlands,CF-6,Union of European Football Associations,UEFA
1213,WC-2022,2022 FIFA Men's World Cup,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,Group G,R-188,Hassan Mohamed,Mohammed Abdulla,United Arab Emirates,CF-1,Asian Football Confederation,AFC
1214,WC-2022,2022 FIFA Men's World Cup,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,Group H,R-428,Taylor,Anthony,England,CF-6,Union of European Football Associations,UEFA
1215,WC-2022,2022 FIFA Men's World Cup,M-2022-31,Brazil vs Switzerland,2022-11-28,group stage,Group G,R-044,Barton,Iván,El Salvador,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1216,WC-2022,2022 FIFA Men's World Cup,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,Group H,R-147,Faghani,Alireza,Iran,CF-1,Asian Football Confederation,AFC
1217,WC-2022,2022 FIFA Men's World Cup,M-2022-33,Ecuador vs Senegal,2022-11-29,group stage,Group A,R-441,Turpin,Clément,France,CF-6,Union of European Football Associations,UEFA
1218,WC-2022,2022 FIFA Men's World Cup,M-2022-34,Netherlands vs Qatar,2022-11-29,group stage,Group A,R-167,Gassama,Bakary,Gambia,CF-2,Confederation of African Football,CAF
1219,WC-2022,2022 FIFA Men's World Cup,M-2022-35,Iran vs United States,2022-11-29,group stage,Group B,R-279,Mateu Lahoz,Antonio,Spain,CF-6,Union of European Football Associations,UEFA
1220,WC-2022,2022 FIFA Men's World Cup,M-2022-36,Wales vs England,2022-11-29,group stage,Group B,R-468,Vinčić,Slavko,Slovenia,CF-6,Union of European Football Associations,UEFA
1221,WC-2022,2022 FIFA Men's World Cup,M-2022-37,Australia vs Denmark,2022-11-30,group stage,Group D,R-170,Ghorbal,Mustapha,Algeria,CF-2,Confederation of African Football,CAF
1222,WC-2022,2022 FIFA Men's World Cup,M-2022-38,Tunisia vs France,2022-11-30,group stage,Group D,R-099,Conger,Matthew,New Zealand,CF-5,Oceania Football Confederation,OFC
1223,WC-2022,2022 FIFA Men's World Cup,M-2022-39,Poland vs Argentina,2022-11-30,group stage,Group C,R-265,Makkelie,Danny,Netherlands,CF-6,Union of European Football Associations,UEFA
1224,WC-2022,2022 FIFA Men's World Cup,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,Group C,R-325,Oliver,Michael,England,CF-6,Union of European Football Associations,UEFA
