key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
8436,P-89034,Sárosi,György,1912-09-15,0,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Gy%C3%B6rgy_S%C3%A1rosi
8437,P-44813,Sárosi,László,1932-02-27,0,0,1,0,0,2,"1958, 1962",https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_S%C3%A1rosi_(footballer)
8438,P-24586,Sarpei,Hans,1976-06-28,0,0,1,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Hans_Sarpei
8439,P-37935,Sarr,Ismaïla,1998-02-25,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr
8440,P-81968,Sarr,Pape,1977-12-07,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Pape_Sarr
8441,P-76835,Sarr,Pape Matar,2002-09-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Pape_Matar_Sarr
8442,P-28179,Sartor,Ottorino,1945-09-18,0,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Ottorino_Sartor
8443,P-37357,Sas,Ferenc,1915-03-15,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Ferenc_Sas
8444,P-23883,Şaş,Hasan,1976-08-01,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Hasan_%C5%9Ea%C5%9F
8445,P-15857,Sasía,José,1933-12-27,0,0,0,0,1,2,"1962, 1966",https://en.wikipedia.org/wiki/Jos%C3%A9_Sas%C3%ADa
8446,P-66612,Šašić,Célia,1988-06-27,1,0,0,1,1,2,"2011, 2015",https://en.wikipedia.org/wiki/C%C3%A9lia_%C5%A0a%C5%A1i%C4%87
8447,P-90867,Sassi,Ferjani,1992-03-18,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ferjani_Sassi
8448,P-25714,Sassi,Sadok,1945-11-15,0,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Sadok_Sassi
8449,P-03449,Satchell,Paige,1998-04-13,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Paige_Satchell
8450,P-35798,Sătmăreanu,Lajos,1944-02-21,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Lajos_S%C4%83tm%C4%83reanu
8451,P-37218,Satrústegui,Jesús María,1954-01-12,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Jes%C3%BAs_Mar%C3%ADa_Satr%C3%BAstegui
8452,P-64777,Saucedo,Luz,1983-12-14,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Luz_Saucedo
8453,P-64276,Sauerbrunn,Becky,1985-06-06,1,0,1,0,0,3,"2011, 2015, 2019",https://en.wikipedia.org/wiki/Becky_Sauerbrunn
8454,P-52837,Saúl,not applicable,1994-11-21,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Sa%C3%BAl_%C3%91%C3%ADguez
8455,P-24553,Saura,Enrique,1954-08-02,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Enrique_Saura
8456,P-35544,Saveljić,Niša,1970-02-23,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Ni%C5%A1a_Savelji%C4%87
8457,P-18303,Savićević,Dejan,1966-09-15,0,0,0,1,0,2,"1990, 1998",https://en.wikipedia.org/wiki/Dejan_Savi%C4%87evi%C4%87
8458,P-42638,Savina,Larisa,1970-11-25,1,0,0,0,1,1,1999,https://en.wikipedia.org/wiki/Larisa_Savina
8459,P-38901,Saviola,Javier,1981-12-11,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Javier_Saviola
8460,P-72113,Sawa,Homare,1978-09-06,1,0,0,1,1,6,"1995, 1999, 2003, 2007, 2011, 2015",https://en.wikipedia.org/wiki/Homare_Sawa
8461,P-24558,Sawitzki,Günter,1932-11-22,0,1,0,0,0,2,"1958, 1962",https://en.wikipedia.org/wiki/G%C3%BCnter_Sawitzki
8462,P-41283,Sberti,Patrizia,1969-07-06,1,0,0,0,1,1,1999,https://en.wikipedia.org/wiki/Patrizia_Sberti
8463,P-80838,Scally,Joe,2002-12-31,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joe_Scally
8464,P-73619,Scaloni,Lionel,1978-05-16,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Lionel_Scaloni
8465,P-44201,Scarone,Héctor,1898-11-26,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/H%C3%A9ctor_Scarone
8466,P-03298,Schaars,Stijn,1984-01-11,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Stijn_Schaars
8467,P-99989,Schachner,Walter,1957-02-01,0,0,0,0,1,2,"1978, 1982",https://en.wikipedia.org/wiki/Walter_Schachner
8468,P-24731,Schaedler,Erich,1949-08-06,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Erich_Schaedler
8469,P-57113,Schaefer,Manfred,1943-02-12,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Manfred_Schaefer
8470,P-63184,Schäfer,Hans,1927-10-19,0,0,0,0,1,3,"1954, 1958, 1962",https://en.wikipedia.org/wiki/Hans_Sch%C3%A4fer
8471,P-87474,Schall,Anton,1907-06-22,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Anton_Schall
8472,P-25131,Schär,Fabian,1991-12-20,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Fabian_Sch%C3%A4r
8473,P-54099,Scheel,Ellen,1968-11-26,1,0,0,0,1,1,1991,https://en.wikipedia.org/wiki/Ellen_Scheel_Aalbu
8474,P-96721,Schelin,Lotta,1984-02-27,1,0,0,1,1,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Lotta_Schelin
8475,P-82183,Scherer,Adolf,1938-05-05,0,0,0,1,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Adolf_Scherer
8476,P-72075,Scherfke,Fryderyk,1909-09-07,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Fryderyk_Scherfke
8477,P-77194,Schettina,Vladimiro,1955-10-08,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Vladimiro_Schettina
8478,P-38873,Schiaffino,Juan Alberto,1925-07-28,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Juan_Alberto_Schiaffino
8479,P-56703,Schiavio,Angelo,1905-10-15,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Angelo_Schiavio
8480,P-33855,Schildenfeld,Gordon,1985-03-18,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Gordon_Schildenfeld
8481,P-76544,Schillaci,Salvatore,1964-12-01,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Salvatore_Schillaci
8482,P-00836,Schindelholz,Jean-Claude,1940-10-11,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Jean-Claude_Schindelholz
8483,P-09339,Schjelderup,Ingrid,1987-12-21,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Ingrid_Schjelderup_(footballer)
8484,P-57898,Schjønberg,Michael,1967-01-19,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Michael_Schj%C3%B8nberg
8485,P-28341,Schleger,Walter,1929-09-19,0,0,0,0,1,2,"1954, 1958",https://en.wikipedia.org/wiki/Walter_Schleger
8486,P-71859,Schlotterbeck,Nico,1999-12-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nico_Schlotterbeck
8487,P-14790,Schmaus,Willibald,1911-06-16,0,0,1,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Willibald_Schmaus
8488,P-58755,Schmeichel,Kasper,1986-11-05,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kasper_Schmeichel
8489,P-35183,Schmeichel,Peter,1963-11-18,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Peter_Schmeichel
8490,P-96191,Schmidt,Aki,1935-09-05,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Aki_Schmidt
8491,P-21392,Schmidt,Bianca,1990-01-23,1,0,1,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Bianca_Schmidt
8492,P-77827,Schmidt,Daniel,1992-02-03,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Daniel_Schmidt_(footballer)
8493,P-95092,Schmidt,Sophie,1988-06-28,1,0,0,1,0,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Sophie_Schmidt
8494,P-69826,Schmied,Kurt,1926-06-14,0,1,0,0,0,2,"1954, 1958",https://en.wikipedia.org/wiki/Kurt_Schmied
8495,P-63937,Schmucker,František,1940-01-28,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Franti%C5%A1ek_Schmucker
8496,P-89829,Schneeberger,Carlos,1902-06-21,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Carlos_Schneeberger
8497,P-32136,Schneider,Bernd,1973-11-17,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Bernd_Schneider_(footballer)
8498,P-66845,Schneider,Sydney,1999-08-31,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Sydney_Schneider
8499,P-45182,Schneiderlin,Morgan,1989-11-08,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Morgan_Schneiderlin
8500,P-99095,Schneiter,Heinz,1935-04-12,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Heinz_Schneiter
8501,P-05710,Schneiter,Walter,1918-06-18,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Walter_Schneiter
8502,P-93072,Schnellinger,Karl-Heinz,1939-03-31,0,0,1,0,0,4,"1958, 1962, 1966, 1970",https://en.wikipedia.org/wiki/Karl-Heinz_Schnellinger
8503,P-34021,Schnuphase,Rüdiger,1954-01-23,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/R%C3%BCdiger_Schnuphase
8504,P-86401,Schoemaker,Arend,1911-11-08,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Arend_Schoemaker
8505,P-60031,Schoenaker,Dick,1952-11-30,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Dick_Schoenaker
8506,P-63916,Scholes,Paul,1974-11-16,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Paul_Scholes
8507,P-60880,Schöne,Lasse,1986-05-27,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Lasse_Sch%C3%B6ne
8508,P-78149,Schopp,Markus,1974-02-22,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Markus_Schopp
8509,P-77198,Schöttel,Peter,1967-03-26,0,0,1,0,0,2,"1990, 1998",https://en.wikipedia.org/wiki/Peter_Sch%C3%B6ttel
8510,P-10653,Schough,Olivia,1991-03-11,1,0,0,1,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Olivia_Schough
8511,P-93803,Schram,Frederik,1995-01-19,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Frederik_Schram
8512,P-35622,Schrijvers,Piet,1946-12-15,0,1,0,0,0,2,"1974, 1978",https://en.wikipedia.org/wiki/Piet_Schrijvers
8513,P-09155,Schrojf,Viliam,1931-08-02,0,1,0,0,0,3,"1954, 1958, 1962",https://en.wikipedia.org/wiki/Viliam_Schrojf
8514,P-25269,Schüller,Lea,1997-11-12,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Lea_Sch%C3%BCller
8515,P-78023,Schult,Almuth,1991-02-09,1,1,0,0,0,3,"2011, 2015, 2019",https://en.wikipedia.org/wiki/Almuth_Schult
8516,P-10730,Schultz,Ernest,1931-01-29,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Ernest_Schultz
8517,P-77426,Schulz,Willi,1938-10-04,0,0,1,0,0,3,"1962, 1966, 1970",https://en.wikipedia.org/wiki/Willi_Schulz
8518,P-07171,Schumacher,Harald,1954-03-06,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Harald_Schumacher
8519,P-46979,Schürrle,André,1990-11-06,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Andr%C3%A9_Sch%C3%BCrrle
8520,P-46980,Schuth,Johnny,1941-12-07,0,1,0,0,0,1,1966,https://en.wikipedia.org/wiki/Johnny_Schuth
8521,P-10922,Schwager,Yisha'ayahu,1946-02-10,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Yisha%27ayahu_Schwager
8522,P-72423,Schwartz,Hans,1913-03-01,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Hans_Schwartz
8523,P-57363,Schwartz,Sándor,1909-01-18,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/S%C3%A1ndor_Schwartz
8524,P-84810,Schwarz,Daniela,1985-09-09,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Daniela_Schwarz
8525,P-63692,Schwarz,Stefan,1969-04-18,0,0,0,1,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Stefan_Schwarz
8526,P-66174,Schwarzenbeck,Hans-Georg,1948-04-03,0,0,1,0,0,2,"1974, 1978",https://en.wikipedia.org/wiki/Hans-Georg_Schwarzenbeck
8527,P-78863,Schwarzer,Mark,1972-10-06,0,1,0,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Mark_Schwarzer
8528,P-59795,Schweers,Verena,1989-05-22,1,0,1,0,0,2,"2011, 2019",https://en.wikipedia.org/wiki/Verena_Schweers
8529,P-31553,Schwegler,Pirmin,1987-03-09,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Pirmin_Schwegler
8530,P-43400,Schweinsteiger,Bastian,1984-08-01,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Bastian_Schweinsteiger
8531,P-97414,Scifo,Enzo,1966-02-19,0,0,0,1,0,4,"1986, 1990, 1994, 1998",https://en.wikipedia.org/wiki/Enzo_Scifo
8532,P-99788,Scirea,Gaetano,1953-05-25,0,0,1,0,0,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Gaetano_Scirea
8533,P-44916,Scopelli,Alejandro,1908-05-12,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Alejandro_Scopelli
8534,P-87458,Scoponi,Norberto,1961-01-13,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Norberto_Scoponi
8535,P-62644,Scotland,Jason,1979-02-18,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Jason_Scotland
8536,P-22178,Scott,Alex,1984-10-14,1,0,1,0,0,3,"2007, 2011, 2015","https://en.wikipedia.org/wiki/Alex_Scott_(footballer,_born_1984)"
8537,P-76869,Scott,Alex,1984-10-14,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Alex_Scott_(footballer_born_1937)
8538,P-36065,Scott,Desiree,1987-07-31,1,0,0,1,0,3,"2011, 2015, 2019",https://en.wikipedia.org/wiki/Desiree_Scott
8539,P-81010,Scott,Jackie,1933-12-22,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Jackie_Scott
8540,P-41187,Scott,Jill,1987-02-02,1,0,0,1,0,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Jill_Scott_(footballer)
8541,P-01106,Scott,Laurie,1917-04-23,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Laurie_Scott_(footballer)
8542,P-87316,Scotti,Andrés,1975-12-14,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Andr%C3%A9s_Scotti
8543,P-17759,Scurry,Briana,1971-09-07,1,1,0,0,0,4,"1995, 1999, 2003, 2007",https://en.wikipedia.org/wiki/Briana_Scurry
8544,P-13285,Seaman,David,1963-09-19,0,1,0,0,0,3,"1990, 1998, 2002",https://en.wikipedia.org/wiki/David_Seaman
8545,P-96627,Séchehaye,Frank,1907-11-03,0,1,0,0,0,1,1934,https://en.wikipedia.org/wiki/Frank_S%C3%A9chehaye
8546,P-27736,Sedgwick,Nicole,1974-01-19,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Nicole_Sedgwick
8547,P-88946,Seedorf,Clarence,1976-04-01,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Clarence_Seedorf
8548,P-64138,Seeler,Uwe,1936-11-05,0,0,0,0,1,4,"1958, 1962, 1966, 1970",https://en.wikipedia.org/wiki/Uwe_Seeler
8549,P-07180,Seferovic,Haris,1992-02-22,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Haris_Seferovic
8550,P-43536,Sefron,Karina,1967-07-02,1,0,1,0,0,1,1991,https://en.wikipedia.org/wiki/Karina_Sefron
8551,P-61313,Segarra,Joan,1927-11-15,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Joan_Segarra
8552,P-93415,Segato,Armando,1930-05-03,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Armando_Segato
8553,P-94354,Seger,Caroline,1985-03-19,1,0,0,1,0,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Caroline_Seger
8554,P-48787,Segerström,Stina,1982-06-17,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Stina_Segerstr%C3%B6m
8555,P-92139,Šegota,Branko,1961-06-08,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Branko_%C5%A0egota
8556,P-98385,Segovia,Darío,1932-03-18,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Dar%C3%ADo_Segovia
8557,P-04924,Seguin,Wolfgang,1945-09-14,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Wolfgang_Seguin
8558,P-39680,Segura,Miguel,1963-09-02,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Miguel_Segura
8559,P-36105,Seidu,Alidu,2000-06-04,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Alidu_Seidu
8560,P-70793,Seitaridis,Giourkas,1981-06-04,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Giourkas_Seitaridis
8561,P-15756,Šekularac,Dragoslav,1937-11-08,0,0,0,1,0,2,"1958, 1962",https://en.wikipedia.org/wiki/Dragoslav_%C5%A0ekularac
8562,P-94965,Sekulić,Branislav,1906-10-29,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Branislav_Sekuli%C4%87
8563,P-84013,Selander,Hans,1945-03-15,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Hans_Selander
8564,P-78416,Šeliga,Aleksander,1980-02-01,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Aleksander_%C5%A0eliga
8565,P-32237,Sellami,Jamal,1970-10-06,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Jamal_Sellami
8566,P-15025,Sellimi,Adel,1972-11-16,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Adel_Sellimi
8567,P-44518,Selmosson,Arne,1931-03-29,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Arne_Selmosson
8568,P-89106,Selvaggi,Franco,1953-05-15,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Franco_Selvaggi
8569,P-79864,Selymes,Tibor,1970-05-14,0,0,1,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Tibor_Selymes
8570,P-75536,Semak,Sergei,1976-02-27,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Sergei_Semak
8571,P-10247,Seman,Stanislav,1952-08-08,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Stanislav_Seman
8572,P-10056,Sembrant,Linda,1987-05-15,1,0,1,0,0,3,"2011, 2015, 2019",https://en.wikipedia.org/wiki/Linda_Sembrant
8573,P-14179,Semenyo,Antoine,2000-01-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Antoine_Semenyo
8574,P-67478,Semmeling,Léon,1940-01-04,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/L%C3%A9on_Semmeling
8575,P-74331,Sempare,Brenda,1961-11-09,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Brenda_Sempare
8576,P-65105,Semshov,Igor,1978-04-06,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Igor_Semshov
8577,P-36787,Semyonov,Andrei,1989-03-24,0,0,1,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Andrei_Sergeyevich_Semyonov
8578,P-22298,Sènaya,Yao Junior,1984-04-19,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Yao_Junior_S%C3%A8naya
8579,P-94161,Senderos,Philippe,1985-02-14,0,0,1,0,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Philippe_Senderos
8580,P-47402,Senecký,Karel,1919-03-17,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Karel_Seneck%C3%BD
8581,P-04538,Senekowitsch,Helmut,1933-10-22,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Helmut_Senekowitsch
8582,P-82549,Senna,Marcos,1976-07-17,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Marcos_Senna
8583,P-53680,Sennikov,Dmitri,1976-06-24,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Dmitri_Sennikov
8584,P-32414,Señor,Juan Antonio,1958-08-26,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Juan_Antonio_Se%C3%B1or
8585,P-82949,Sensini,Roberto Néstor,1966-10-12,0,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Roberto_N%C3%A9stor_Sensini
8586,P-59293,Sentimenti,Lucidio,1920-07-01,0,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Lucidio_Sentimenti
8587,P-56801,Seo,Dong-myung,1974-05-04,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Seo_Dong-myung
8588,P-65525,Seo,Jung-won,1970-12-17,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Seo_Jung-won
8589,P-56626,Seol,Ki-hyeon,1979-01-08,0,0,0,0,1,2,"2002, 2006",https://en.wikipedia.org/wiki/Seol_Ki-hyeon
8590,P-55720,Seoposenwe,Jermaine,1993-10-12,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Jermaine_Seoposenwe
8591,P-89198,Sepi,Grațian,1910-12-30,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Gra%C8%9Bian_Sepi
8592,P-65280,Septién,Carlos,1923-01-18,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Carlos_Septi%C3%A9n_(footballer)
8593,P-63904,Sepúlveda,Guillermo,,0,0,1,1,0,2,"1958, 1962",https://en.wikipedia.org/wiki/Guillermo_Sep%C3%BAlveda
8594,P-97803,Sepúlveda,Sandra,1988-03-03,1,1,0,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Sandra_Sep%C3%BAlveda
8595,P-37092,Sequeira,Douglas,1977-08-23,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Douglas_Sequeira
8596,P-81142,Sequeira,Patrick,1999-03-01,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Patrick_Sequeira
8597,P-11493,Seraj,Behnam,1971-06-19,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Behnam_Seraj
8598,P-82806,Serantoni,Pietro,1906-12-11,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Pietro_Serantoni
8599,P-60181,Serebryanikov,Viktor,1940-03-29,0,0,0,1,1,3,"1962, 1966, 1970",https://en.wikipedia.org/wiki/Viktor_Serebryanikov
8600,P-09081,Şeren,Turgay,1932-05-15,0,1,0,0,0,1,1954,https://en.wikipedia.org/wiki/Turgay_%C5%9Eeren
8601,P-35253,Serena,Aldo,1960-06-25,0,0,0,0,1,2,"1986, 1990",https://en.wikipedia.org/wiki/Aldo_Serena
8602,P-94171,Sergaeva,Olga,1977-03-08,1,0,0,1,0,1,2003,https://en.wikipedia.org/wiki/Olga_Sergaeva
8603,P-96053,Sergi,not applicable,1971-12-28,0,0,1,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Sergi_Barju%C3%A1n
8604,P-20664,Serginho,not applicable,1953-12-23,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Serginho_Chulapa
8605,P-14456,Sergio,not applicable,1976-11-10,0,0,0,1,0,1,2002,"https://en.wikipedia.org/wiki/Sergio_(footballer,_born_1976)"
8606,P-49168,Sérgio,Paulo,1954-07-24,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Paulo_S%C3%A9rgio_de_Oliveira_Lima
8607,P-86509,Sérgio,Paulo,1969-06-02,0,0,0,1,0,1,1994,"https://en.wikipedia.org/wiki/Paulo_S%C3%A9rgio_(footballer,_born_1969)"
8608,P-31857,Šerić,Anthony,1979-01-15,0,0,1,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Anthony_%C5%A0eri%C4%87
8609,P-80178,Serna,Mauricio,1968-01-22,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Mauricio_Serna
8610,P-41819,Serrano,Melanie,1989-10-12,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Melanie_Serrano
8611,P-61986,Serrano,Rolando,1938-11-13,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Rolando_Serrano
8612,P-80379,Serrizuela,José,1962-06-16,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Jos%C3%A9_Serrizuela
8613,P-83704,Serturini,Annamaria,1998-05-13,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Annamaria_Serturini
8614,P-89412,Servín,Raúl,1963-04-29,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Ra%C3%BAl_Serv%C3%ADn
8615,P-45721,Sesma,Enrique,1927-04-22,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Enrique_Sesma
8616,P-68495,Sesselmann,Lauren,1983-08-14,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Lauren_Sesselmann
8617,P-05609,Sesta,Karl,1906-03-18,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Karl_Sesta
8618,P-26852,Šesták,Stanislav,1982-12-16,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Stanislav_%C5%A0est%C3%A1k
8619,P-46658,Šestić,Miloš,1956-08-08,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Milo%C5%A1_%C5%A0esti%C4%87
8620,P-89376,Seth,Reidun,1966-06-09,1,1,0,0,0,2,"1991, 1995",https://en.wikipedia.org/wiki/Reidun_Seth
8621,P-95106,Setién,Quique,1958-09-27,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Quique_Seti%C3%A9n
8622,P-97832,Setters,Maurice,1936-12-16,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Maurice_Setters
8623,P-32599,Seung-ho,Paik,1997-03-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Paik_Seung-ho
8624,P-93008,Sewell,Dean,1972-04-13,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Dean_Sewell
8625,P-95279,Seys,Corneel,1912-02-12,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Corneel_Seys
8626,P-49773,Sfera,Lazăr,1909-04-29,0,0,1,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Laz%C4%83r_Sfera
8627,P-78318,Sforza,Ciriaco,1970-03-02,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Ciriaco_Sforza
